Incidenct Code;Customer Company Group;Customer Company;Creation Date-Time;Resolution Date-Time;Incident Status;Incident Description;Support Group;Tower Group;Domain Group;Priority;Resolution Description;Assigned Organization;Inc. Category;Last Modified Date;Inc. Type;Inc. Element;Aging (Days);Localización Cliente;Departamento Cliente
INC000000952075;OTHERS;BRITISH AIRWAYS;27/11/2017 09:54;;Assigned;LONHBB -ICW- Issue with IB-MERGER-TKT-CORP-20170901100128_dat.gz - Incorrect Corporate IDs;DESACAP_ELS;Delivery;Delivery;Media;;Mantenimiento COBOL;INCIDENT;06/12/2017;DEFAULT;DEFAULT;94;SIN IDENTIFICAR;
INC000000951383;IBERIA;IBERIA;24/11/2017 17:00;;Assigned;Mobile app - Iberia;Gestión Seguridad Informática;Seguridad;Seguridad;Baja;;Unidad Seguridad Informática;INCIDENT;18/12/2017;SOFTWARE FAILURE;;97;SIN IDENTIFICAR;
INC000000950314;IBERIA;IBERIA;23/11/2017 09:26;;Pending;SERVIBERIA Comunicaciones Cortadas Puente Aéreo On Business;AM_MTO_IBCOM;Application Tower;Ib.com;Baja;2/27/2018 3:51:45 PM, NIIT.skumar3, Analyzing recent example PNR provided.further investigating. PNR: JB5I2U Date: 21FEB [2017-12-26] NIIT.vsharma Investigating the issue seen in logs of PPG. [2017-11-28] NIIT.vsharma We are investigating the issue further.;MANTENIMIENTO IB.COM;INCIDENT;28/02/2018;SOFTWARE FAILURE;;98;NEO-MARTINEZ VILLERGAS 49;MNG GESTIÓN CONTROL EXTER (ALCSC0)
INC000000949715;IBERIA;IBERIA;22/11/2017 09:28;;In Progress;Monitor TV sala Madrid 2ª planta del Terminal de Carga.;BT CSR;Network Tower;Network Tower;Media;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;21/12/2017;HARDWARE FAILURE;;99;SIN IDENTIFICAR (MADRID BARAJAS);MNG. SOPORTE TECNICO (CAR (AGDS00)
INC000000949503;IBERIA;IBERIA;21/11/2017 22:37;;Pending;DAT004: ERROR IMPRESIONES ITINERARIOS DESDE IBETERM #187151;CSUSAS;Delivery;Delivery;Baja;;Unidad de Operaciones Ordenadores;INCIDENT;19/02/2018;SOFTWARE FAILURE;;100;SIN IDENTIFICAR (SANTO DOMINGO);DEL.COM. REP.DOMINICANA Y (ACW3ID)
INC000000948528;IBERIA;IBERIA;20/11/2017 14:37;;In Progress;VUELCO FF BA/AA ERRONEO EN CYB;NIIT_DESA_IBCOMGAR;Delivery;Delivery;Media;"12/28/2017 1:02:33 PM, NIIT.skumar3, I found file AirPaxBOImpl.java file where setting format for FF number checking further the right version of file I am not sure about the correct version of file, but I see its present in currently deployed CF.This might be due to merging of files incorrectly. Further investigating 12/15/2017 5:25:32 PM, NIIT.skumar3, Trying to check and replicate the problem but not able to replicate. Further will check other options how to find the root cause of how customer id is appended with 000000 [2017/12/13] LEDA.agarciab: Se adjuntan ejemplos recientes. 12/11/2017 5:54:53 PM, NIIT.skumar3, Investigating how request is created on IB.com side. and what is passed to third party. 11/29/2017 6:52:37 PM, NIIT.prani, We have raised an IR: 14372865 with Amadeus to check on this. 11/29/2017 3:11:33 PM, NIIT.prani, Israel was able to re-produce it on profiles environment and provided the PNR: JZODWQ. We are checking the logs of this PNR. We will update our findings shortly in the incident. 11/28/2017 9:40:42 PM, NIIT.prani, We have checked all the logs but there is no request response of Amadeus found. However we can see customerID as BA0000000010698200 in Cybersource request logs. We have asked Israel to replicate this in profiles so that we can have detailed logs and then we can get the required information to raise IR with Amadeus. [2017/11/23] LEDA.agarciab: Ver mail adjunto como aclaración de la información proporcionada al abrir la incidencia. 11/21/2017 8:34:32 PM, NIIT.prani, We have sent the below update to business. ""All the bookings have been made from the office of the web of London and Miami that’s why we do not have logs for these transactions. Also the information provided in the incident is not appropriate. There are no FF numbers provided and what do you mean by numbering of AA/BA FFs? Kindly provide the details as per the attached format so that we can investigate on it further.""";MANTENIMIENTO IB.COM;INCIDENT;23/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;101;MANDOS;
INC000000947493;OTHERS;BRITISH AIRWAYS;17/11/2017 14:26;;Assigned;Error in Resiber: USER GRP in LON OID;CSUSAS;Delivery;Delivery;Baja;Se ha informado a usuario como acceder a sign in.;Unidad de Operaciones Ordenadores;INCIDENT;19/01/2018;ACCESS FAILURE;PASSWORD RESET;104;SIN IDENTIFICAR;
INC000000947292;OTHERS;BRITISH AIRWAYS;17/11/2017 08:26;;Assigned;Test Ticket as part of Assyst Health Check.;SIHUBSUPPORT;Delivery;Delivery;Baja;;Unidad Control del Servicio;INCIDENT;17/11/2017;DEFAULT;DEFAULT;104;SIN IDENTIFICAR;
INC000000946812;IBERIA;IBERIA;16/11/2017 20:03;;Pending;SIHUB issues: No reassignation from HOLDIB queue to Helpdesk queue at Assyst after reassignation.;SIHUBSUPPORT;Delivery;Delivery;Baja;;Unidad Control del Servicio;INCIDENT;22/11/2017;SOFTWARE FAILURE;;105;SIN IDENTIFICAR (BUDAPEST);
INC000000945813;OTHERS;BRITISH AIRWAYS;16/11/2017 08:05;;Assigned;Test Ticket as part of Assyst Health Check.;SIHUBSUPPORT;Delivery;Delivery;Baja;;Unidad Control del Servicio;INCIDENT;16/11/2017;DEFAULT;DEFAULT;105;SIN IDENTIFICAR;
INC000000945323;IBERIA;IBERIA;15/11/2017 11:41;;In Progress;SIC011: error carga EMDS: ALARMA-CRI-DMC_IAG-procapl1-CARGA_INT_2-20171108-KO;Soporte Externo SMART;Delivery;Delivery;Baja;;Mantenimiento BI;INCIDENT;23/02/2018;SOFTWARE FAILURE;;106;SIN IDENTIFICAR;MNG. SOPOR. APLI. Y CENT. (ASXAG1)
INC000000945177;OTHERS;BRITISH AIRWAYS;15/11/2017 07:00;;Assigned;Test Ticket as Part of Assyst Health Check.;SIHUBSUPPORT;Delivery;Delivery;Baja;;Unidad Control del Servicio;INCIDENT;16/11/2017;DEFAULT;DEFAULT;106;SIN IDENTIFICAR;
INC000000944643;IBERIA;IBERIA;14/11/2017 10:44;;Assigned;Iberia IT Dasboard Request;SIHUBSUPPORT;Delivery;Delivery;Baja;;Unidad Control del Servicio;INCIDENT;14/11/2017;SOFTWARE FAILURE;;107;SIN IDENTIFICAR;
INC000000944640;IBERIA;IBERIA;14/11/2017 10:33;;In Progress;Dashboard data issue;SIHUBSUPPORT;Delivery;Delivery;Media;;Unidad Control del Servicio;INCIDENT;06/12/2017;DATA ISSUE;;107;SIN IDENTIFICAR;
INC000000944386;OTHERS;BRITISH AIRWAYS;14/11/2017 07:38;;Assigned;Test Ticket as part of Assyst health Check.;SIHUBSUPPORT;Delivery;Delivery;Baja;;Unidad Control del Servicio;INCIDENT;16/11/2017;DEFAULT;DEFAULT;107;SIN IDENTIFICAR;
INC000000942751;OTHERS;BRITISH AIRWAYS;10/11/2017 07:50;;Assigned;TEST TICKET:ASSYST HEALTH CHECK;SIHUBSUPPORT;Delivery;Delivery;Baja;;Unidad Control del Servicio;INCIDENT;18/01/2018;DEFAULT;DEFAULT;111;SIN IDENTIFICAR;
INC000000942417;IBERIA;IBERIA;09/11/2017 11:58;;Assigned;**REOPENED**CPHAP1 - Error en citrix;BA_ITSC;Service Ops Tower;Service Ops Tower;Baja;;Unidad Control del Servicio;INCIDENT;25/01/2018;SOFTWARE FAILURE;;112;SIN IDENTIFICAR;
INC000000941310;IBERIA;IBERIA;07/11/2017 15:15;;Assigned;A06: FALTAN BILLETES NDC EN TABLA TCVENDC;DESACAP_ELS;Delivery;Delivery;Baja;Los billetes no son de NDC. Más detalles en la incidencia.;Mantenimiento COBOL;INCIDENT;12/12/2017;SOFTWARE FAILURE;;114;SISTEMAS(MANDOS-ANÁLISIS-PRODU;MNG. DESARROLLO SOPORTE (ASG100)
INC000000941038;IBERIA;IBERIA;07/11/2017 10:33;;Pending;EXP019: Fichero EZ21.L332.TTOO no recibido A;Aplicaciones BI;Application Tower;BI;Baja;Pending decide what to do. Decomised APP Análisis: se estudia el alcance;Mantenimiento BI;INCIDENT;12/02/2018;SOFTWARE FAILURE;;114;SIN IDENTIFICAR;
INC000000940234;IAG CARGO;IBERIA;06/11/2017 12:18;;Assigned;[OPTIMA] We are trying to deploy iagcargo.com in SIT environment but we are getting an error;CARGO_DES_AVCD;Delivery;Delivery;Media;;Unidad Sistemas Carga;INCIDENT;07/11/2017;SOFTWARE FAILURE;APPLICATION ERROR;115;SISTEMAS(MANDOS-ANÁLISIS-PRODU;RESP. SIS. CARGA (ASGC00)
INC000000938547;IBERIA;IBERIA;02/11/2017 11:52;;Pending;CRM CI: 100646 - IB - Channel Information Incorrect & Incomplete ( 100646 );Aplicaciones BI;Application Tower;BI;Media;Require reprocessing of data;Mantenimiento BI;INCIDENT;28/02/2018;DATA ISSUE;;119;SIN IDENTIFICAR;
INC000000938156;IBERIA;IBERIA;01/11/2017 15:07;;Pending;Falla acceso a TABLEAU;NIIT_MTO_CS;Application Tower;Comercial y CRM;Baja;3rd party not responding;Mantenimiento Comercial y CRM;INCIDENT;22/02/2018;SOFTWARE FAILURE;;120;SIN IDENTIFICAR (QUITO);GERENCIA ECUADOR (QUITO) (ACW3E0Q0)
INC000000937593;IAG CARGO;IBERIA;31/10/2017 11:12;;In Progress;[CIBER];CARGO-CIBER;Application Tower;CARGO;Media;;Mantenimiento Cargo;INCIDENT;06/11/2017;SOFTWARE FAILURE;;121;SIN IDENTIFICAR (MADRID BARAJAS);MNG. SOPORTE TECNICO (CAR (AGDS00)
INC000000936967;IBERIA;IBERIA;30/10/2017 11:49;;Pending;GENAKER: 5W020003----NO SE ENCIENDE;SSCCLMZ;Service Ops Tower;Service Ops Tower;Media;;Unidad Control del Servicio;INCIDENT;30/10/2017;SOFTWARE FAILURE;APPLICATION ERROR;122;ALC AEROPUERTO;PRODUCCION RAMPA (AHAAS00R)
INC000000936966;IBERIA;IBERIA;30/10/2017 11:48;;Pending;GENAKER: OW200018----CLAVIJA JACK ROTA;SSCCLMZ;Service Ops Tower;Service Ops Tower;Media;;Unidad Control del Servicio;INCIDENT;30/10/2017;SOFTWARE FAILURE;APPLICATION ERROR;122;ALC AEROPUERTO;PRODUCCION RAMPA (AHAAS00R)
INC000000936890;IBERIA;IBERIA;30/10/2017 11:51;;Pending;GENAKER: 5U440011-----CLAVIJA JACK ROTA;SSCCLMZ;Service Ops Tower;Service Ops Tower;Media;;Unidad Control del Servicio;INCIDENT;30/10/2017;SOFTWARE FAILURE;APPLICATION ERROR;122;ALC AEROPUERTO;PRODUCCION RAMPA (AHAAS00R)
INC000000936888;IBERIA;IBERIA;30/10/2017 11:50;;Pending;GENAKER: 5U470008-----NO RECIBE;SSCCLMZ;Service Ops Tower;Service Ops Tower;Media;;Unidad Control del Servicio;INCIDENT;30/10/2017;SOFTWARE FAILURE;APPLICATION ERROR;122;ALC AEROPUERTO;PRODUCCION RAMPA (AHAAS00R)
INC000000936885;IBERIA;IBERIA;30/10/2017 11:46;;Pending;GENAKER: 5U440028----CLAVIJA JACK ROTA;SSCCLMZ;Service Ops Tower;Service Ops Tower;Media;;Unidad Control del Servicio;INCIDENT;30/10/2017;SOFTWARE FAILURE;APPLICATION ERROR;122;ALC AEROPUERTO;PRODUCCION RAMPA (AHAAS00R)
INC000000936884;IBERIA;IBERIA;30/10/2017 11:45;;Pending;GENAKER: OW200007----CLAVIJA JACK ROTA;SSCCLMZ;Service Ops Tower;Service Ops Tower;Media;;Unidad Control del Servicio;INCIDENT;30/10/2017;SOFTWARE FAILURE;APPLICATION ERROR;122;ALC AEROPUERTO;PRODUCCION RAMPA (AHAAS00R)
INC000000936851;IBERIA;IBERIA;30/10/2017 10:14;;Assigned;SIC021: Introducir nuevas flotas en RPA;Soporte Externo Aplicaciones BI;Delivery;Delivery;Baja;;Mantenimiento BI;INCIDENT;07/11/2017;SOFTWARE FAILURE;APPLICATION ERROR;122;NEO-MARTINEZ VILLERGAS 49;SM. BP. INFORMACIÓN Y ANÁ (1FIQ00)
INC000000936231;IBERIA;IBERIA;27/10/2017 17:48;;Assigned;[GPR022] Ticket not assigned back to SSi queue from Ba itsc;SIHUBSUPPORT;Delivery;Delivery;Baja;;Unidad Control del Servicio;INCIDENT;14/11/2017;SOFTWARE FAILURE;APPLICATION ERROR;125;SIN IDENTIFICAR (BUDAPEST);
INC000000935931;IBERIA;IBERIA;27/10/2017 10:03;;Assigned;Conectividad cable Ethernet - Aeropuerto de Barajas en la T4-Net-Planta 1-Lado Aire;WINDOWS ES;Server Tower;Server Tower;Media;;Unidad de Operaciones Ordenadores;INCIDENT;28/02/2018;PERFORMANCE ISSUE;;125;SIN IDENTIFICAR (MADRID BARAJAS);GE.ESTAND Y PROC- IMPRENT (AVY000IM)
INC000000935653;IBERIA;IBERIA;26/10/2017 14:21;;In Progress;[Proyector averiado];BT CSR;Network Tower;Network Tower;Baja;;Unidad de Instalaciones y Telecomunicaciones;INCIDENT;21/12/2017;HARDWARE FAILURE;;126;NEO-MARTINEZ VILLERGAS 49;MNG. CAB INTER, PROY Y PR (APXA01)
INC000000935551;IBERIA;IBERIA;26/10/2017 10:44;;Pending;"salesforce: No aparece complemento ""Side Bar""";NIIT_MTO_CS;Application Tower;Comercial y CRM;Baja;3rd party not responding;Mantenimiento Comercial y CRM;INCIDENT;22/02/2018;SOFTWARE FAILURE;;126;AGP CIUDAD;DELEG COMERCIAL ANDALUCIA (ACVEDDA0)
INC000000934138;IAG CARGO;IBERIA;24/10/2017 10:01;;In Progress;ADUANAS CIBER - VL/*AWB vs VL/FLT/DTE;CARGO-CIBER;Application Tower;CARGO;Baja;;Mantenimiento Cargo;INCIDENT;27/10/2017;SOFTWARE FAILURE;;128;SIN IDENTIFICAR (MADRID BARAJAS);MNG. SOPORTE TECNICO (CAR (AGDS00)
INC000000934099;IBERIA;IBERIA;24/10/2017 08:58;;Assigned;SGO002: Airports Comparative - Los delays HDLG y APT en cota 15, están en cota 0’;Soporte Externo Aplicaciones BI;Delivery;Delivery;Baja;;Mantenimiento BI;INCIDENT;24/10/2017;SOFTWARE FAILURE;;128;NEO-MARTINEZ VILLERGAS 49;MNG. GEST. INCIDENCIAS Y (APSI00)
INC000000931805;IBERIA;IBERIA;19/10/2017 01:30;;Pending;ERRORS DURING DN OF VT0201. UNABLE TO RELEASE VT0201;SOPORTE HOST UNISYS;Server Tower;Server Tower;Baja;;Unidad de Operaciones Ordenadores;INCIDENT;17/11/2017;SOFTWARE FAILURE;;133;MANDOS;
INC000000931433;IBERIA;IBERIA;18/10/2017 12:56;;Assigned;SGO002: OBIDIRPROD: Incidencia;Soporte Externo Aplicaciones BI;Delivery;Delivery;Media;;Mantenimiento BI;INCIDENT;19/10/2017;SOFTWARE FAILURE;;134;NEO-MARTINEZ VILLERGAS 49;D. TCP (AB0000)
INC000000926987;OTHERS;BRITISH AIRWAYS;09/10/2017 14:58;;Assigned;TS Client - As well as timeout issues, the users at Flyline have been experiencing connectivity prob;BA_ITSC;Service Ops Tower;Service Ops Tower;Media;;Unidad Control del Servicio;INCIDENT;25/01/2018;SOFTWARE FAILURE;;143;SIN IDENTIFICAR;
INC000000926776;IBERIA;IBERIA;09/10/2017 11:57;;Pending;SIC021: No aparecen los Extraordinarios en la P&L MIS antiguo de septiembre;Aplicaciones BI;Application Tower;BI;Media;Pending because the user has to tell us if he wants us to do processes to reprocess the missing information, this may change the values set by the user.;Mantenimiento BI;INCIDENT;23/01/2018;DATA ISSUE;;143;NEO-MARTINEZ VILLERGAS 49;SM. BP. INFORMACIÓN Y ANÁ (1FIQ00)
INC000000926752;IAG CARGO;IBERIA;09/10/2017 11:29;;Assigned;"SCI. NO HEMOS RECIBIDO EL FICHERO ""FLIGHT MANIFEST SEPTEMBER 2017""";CARGO_DES_CRA;Delivery;Delivery;Media;;Unidad Sistemas Carga;INCIDENT;09/10/2017;SOFTWARE FAILURE;;143;SIN IDENTIFICAR (MADRID BARAJAS);REVENUE ACCOUNTING CARGO (3KEMI0TC)
INC000000925664;IBERIA;IBERIA;06/10/2017 07:59;;Pending;Fallo Software:problemas en la aplicacion de outlook;NIIT_MTO_CS;Application Tower;Comercial y CRM;Baja;3rd party not responding;Mantenimiento Comercial y CRM;INCIDENT;22/02/2018;SOFTWARE FAILURE;;146;NEO-MARTINEZ VILLERGAS 49;SENIOR MNG EMPRESAS (ACVP00)
INC000000924535;IBERIA;IBERIA;04/10/2017 12:43;;Pending;UC Travelport;SSCCLMZ;Service Ops Tower;Service Ops Tower;Baja;;Unidad Control del Servicio;INCIDENT;26/02/2018;SOFTWARE FAILURE;;148;SIN IDENTIFICAR;
INC000000923961;IBERIA;IBERIA;03/10/2017 12:23;;Pending;EAP-MAD: siempre da disponibilidad STANDAR en vez de FLEX;MTO_TERCEROS;Application Tower;Ib.com;Baja;2/21/2018 1:13:56 PM, NIIT.rjha, Recently Amadeus created problem ticket 14732627 for this issue. We will keep chasing them for updates. 2/14/2018 7:51:51 PM, NIIT.rjha, Amadeus did some investigation and according to them they is problem in fare filling for route EAP:MAD which needs a quick check. We sent mail to business for the same. Till the time Amadeus is investigating other aspects too. Mail attached. Comment copied: 2/8/2018 7:21:12 PM, NIIT.rjha, Amadeus has started working internally on this issue. 2/7/2018 3:42:09 PM, NIIT.rjha, As per Amadeus issue is working as designed as they are not finding Flex logs. We provided more sessions having flex as well as standard sessions. We also intimated about E:9200 and requested to look into this as well. 1/29/2018 1:01:54 PM, NIIT.rjha, Amadeus replied on IR that they are not finding relavant logs. We provided more session ids for further investigation. 1/19/2018 10:59:49 AM, NIIT.rjha, Amadeus provided some update on IR. According to them there is no problem at their end. We sent this update to business for feedback. Business suggested that we are getting response for two way journey then why there is no flight showing for one way in case of FLEX request. We chased again Amadeus with this feedback. Mail attached for reference. Amadeus Comment copied. 1/16/2018 10:36:10 AM, NIIT.rjha, We chased Amadeus for an update. 1/12/2018 12:35:15 PM, NIIT.rjha, Amadeus is internally investigating it. 1/9/2018 4:02:45 PM, NIIT.rjha, As per Amadeus problem is with UI. We provided more clarification and added more JSESSION ID to investigate further. Copied comment for reference. 1/5/2018 4:59:46 PM, NIIT.rjha, Amadeus replied back that there was no problem at their end. We responded that we get 9200 error when we search via flex flow. Later it switch to standard flow to retrieve flights. 12/27/2017 8:18:51 PM, NIIT.rjha, We provided more JSESSION ID to Amadeus for investigation. 12/26/2017 2:49:33 PM, NIIT.rjha, We provided more JSESSION IDs to Amadeus for investigation. Please see work detail for more info. 12/21/2017 6:22:26 PM, NIIT.rjha, We sent chaser to Amadeus for an update. 12/15/2017 5:36:03 PM, NIIT.rjha, We chased Amadeus for an update. 12/13/2017 4:50:21 PM, NIIT.rjha, We got feedback from business and according to them this route should use FLEX flow instead of STANDARD. We are passing information to Amadeus with more JSESSION ID. Mail attached. Amadeus comment copied 12/12/2017 5:27:15 PM, NIIT.rjha, We chased business for an update. In parallel we raised query to Amadeus. Mail attached. 12/7/2017 9:17:15 PM, NIIT.rjha, Amadeus investigated the problem and according to them it is working as designed. I have copied their comment for reference. Sent mail to business notifying the same. 11/29/2017 4:48:43 PM, NIIT.rjha, We sent chaser to Amadeus. 11/27/2017 4:40:36 PM, NIIT.rjha, Amadeus is internally investigating the issue. Copied investigation to work details. 11/22/2017 5:11:51 PM, NIIT.rjha, Amadeus is internally investigating the issue. 11/16/2017 5:11:51 PM, NIIT.rjha, We sent chaser to Amadeus and provided more JSESSION ID for investigation. Comment copied. 11/13/2017 6:00:51 PM, NIIT.rjha, We sent chaser to Amadeus. 11/6/2017 9:04:24 PM, NIIT.rjha, We provided xml response to Amadeus for further investigation. We are getting error 9200. Response copied. [11/3/2017] NIIT.rjha, We are looking at our side and will contact Amadeus again if not find anything relevant. 10/17/2017 11:02:00 PM, NIIT.rjha, Chased Amadeus for response. 10/9/2017 3:53:10 PM, NIIT.rjha, Raised issue to Amadeus pointing IR 13146119 as reference. IR number is 14102825. [2017/10/04]NIIT.Chaitra Analyzing the incident;MANTENIMIENTO IB.COM;INCIDENT;21/02/2018;SOFTWARE FAILURE;APPLICATION ERROR;149;MANDOS;
INC000000923332;IBERIA;IBERIA;02/10/2017 13:44;;Assigned;incidencias detectadas en los ficheros de NGD recibidos para pagar los incentivos de agencias;BA_ITSC;Service Ops Tower;Service Ops Tower;Media;;Unidad Control del Servicio;INCIDENT;25/01/2018;SOFTWARE FAILURE;;150;EDIF.110 - ALMACENES GENERALES;RESP. FACT. INTERL Y AG D (3KEMV0)
INC000000922363;IBERIA;IBERIA;29/09/2017 12:59;;Assigned;The instance database DESSQL2 is down, and also the name of server seems have disappear.;MICROSOFT SQL INFRASTRUCTURE;Server Tower;Server Tower;Baja;;Unidad de Operaciones Ordenadores;INCIDENT;29/09/2017;HARDWARE FAILURE;;153;;
